batch_id,inspection_date,inspector_id,product_type,pass_fail,defect_type,defect_rate_pct,rework_flag,sample_size,defects_found,measurement_tool,hold_released,customer_specific,remarks
BATCH-2021-0444,2024-10-10,QC-01,Drum Brake Assy,FAIL,Lining detachment,7.5296,Y,78.0,,Hardness tester,N,OEM-MARUTI,Waived by OEM
BATCH-2023-0151,2022-04-22,QC-07,Wheel Hub Assy,PASS,,4.3915,N,104.0,0.0,Height gauge,Y,OEM-TVS,Waived by OEM
BATCH-2021-0473,2023-10-24,QC-06,Disc Brake Caliper,PASS,,11.3613,Y,179.0,,Visual,N,,OK
BATCH-2022-0486,2023-09-11,QC-05,Disc Brake Caliper,PASS,,11.5829,N,70.0,,Height gauge,N,OEM-MARUTI,OK
BATCH-2023-0028,2021-08-02,QC-05,Brake Shoe,PASS,,10.4166,Y,,0.0,Vernier,,OEM-HYUNDAI,Customer concession raised
BATCH-2021-0156,2022-10-02,QC-01,Drum Brake Assy,PASS,,9.8647,N,152.0,0.0,Vernier,Y,OEM-MARUTI,Waived by OEM
BATCH-2022-0231,2024-01-22,QC-03,Disc Brake Caliper,PASS,,6.5814,N,97.0,0.0,Hardness tester,N,OEM-SUZUKI,Borderline - monitor next batch
BATCH-2022-0008,2024-02-17,QC-07,Brake Pad Type B,PASS,,4.589,N,78.0,0.0,Height gauge,Y,OEM-TVS,Customer concession raised
BATCH-2021-0028,2024-01-29,QC-03,Brake Disc,PASS,,3.6945,N,150.0,0.0,Torque wrench,N,OEM-RENAULT,Waived by OEM
BATCH-2022-0383,2022-06-17,QC-06,ABS Sensor Ring,PASS,,5.2318,Y,138.0,,,N,OEM-TVS,Waived by OEM
BATCH-2024-0432,2022-05-03,QC-02,ABS Sensor Ring,PASS,,1.2903,Y,162.0,0.0,,,OEM-FORD,Waived by OEM
BATCH-2021-0206,2021-07-09,QC-07,Clutch Plate,PASS,,4.3502,,89.0,0.0,Hardness tester,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2023-0084,2022-11-05,QC-06,Wheel Hub Assy,PASS,,9.022,,37.0,0.0,Hardness tester,N,,
BATCH-2021-0304,2023-07-18,QC-04,Wheel Hub Assy,PASS,,11.7424,Y,109.0,0.0,Go/No-Go gauge,Y,OEM-FORD,Escalated to QA Manager
BATCH-2022-0123,2023-04-11,QC-09,Brake Pad Type A,PASS,,2.1804,N,146.0,,Height gauge,N,,Borderline - monitor next batch
BATCH-2021-0042,2021-12-08,QC-02,Wheel Hub Assy,PASS,,5.1448,Y,89.0,0.0,Vernier,Y,,Waived by OEM
BATCH-2023-0207,2024-02-20,QC-03,Disc Brake Caliper,FAIL,Warpage > 0.3 mm,4.9151,,161.0,22.0,Torque wrench,N,OEM-TATA,Escalated to QA Manager
BATCH-2024-0250,2024-04-04,QC-02,Drum Brake Assy,REWORK,Warpage > 0.3 mm,7.1125,N,168.0,4.0,,N,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2024-0088,2021-10-13,QC-08,Brake Shoe,PASS,,7.5124,N,69.0,0.0,Vernier,Y,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2022-0073,2024-10-20,QC-05,Clutch Plate,PASS,,2.0832,N,72.0,0.0,Torque wrench,Y,OEM-TVS,
BATCH-2024-0130,2023-12-16,QC-03,Brake Shoe,FAIL,Lining detachment,5.1369,N,172.0,14.0,,N,,Escalated to QA Manager
BATCH-2021-0271,2023-12-16,QC-03,Wheel Hub Assy,PASS,,0.2348,N,118.0,0.0,CMM,N,,Borderline - monitor next batch
BATCH-2024-0348,2021-09-04,QC-06,Wheel Hub Assy,PASS,,3.1384,N,84.0,0.0,Hardness tester,Y,OEM-TATA,Customer concession raised
BATCH-2022-0031,2024-12-15,QC-01,CV Joint,PASS,,11.5886,Y,106.0,0.0,Visual,Y,,
BATCH-2024-0198,2023-11-19,QC-02,Wheel Hub Assy,PASS,,10.0223,Y,116.0,0.0,Height gauge,Y,OEM-TVS,OK
BATCH-2022-0187,2024-02-02,QC-03,Wheel Hub Assy,PASS,,2.8579,Y,33.0,0.0,Go/No-Go gauge,N,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2022-0394,2022-06-16,QC-03,ABS Sensor Ring,PASS,,9.8876,Y,61.0,0.0,Vernier,,,Borderline - monitor next batch
BATCH-2024-0364,2023-08-19,QC-02,Brake Pad Type B,PASS,,7.3101,N,173.0,0.0,Hardness tester,Y,OEM-TVS,Re-inspect after rework
BATCH-2024-0374,2023-09-21,QC-05,Drum Brake Assy,REWORK,Friction material cracking,9.9461,,192.0,2.0,CMM,N,OEM-MARUTI,Escalated to QA Manager
BATCH-2023-0461,2024-09-27,QC-07,Brake Pad Type A,PASS,,5.2093,N,145.0,0.0,Hardness tester,Y,OEM-RENAULT,OK
BATCH-2024-0283,2023-07-15,QC-05,CV Joint,FAIL,Corrosion pitting,10.4186,N,197.0,21.0,Height gauge,N,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2022-0110,2022-03-12,QC-09,Brake Pad Type B,PASS,,8.3315,N,142.0,0.0,CMM,N,OEM-FORD,Escalated to QA Manager
BATCH-2024-0240,2024-08-08,QC-06,Clutch Plate,PASS,,4.4333,Y,112.0,0.0,CMM,N,,Borderline - monitor next batch
BATCH-2022-0159,2024-10-16,QC-03,Brake Pad Type B,PASS,,7.6273,Y,,0.0,Visual,N,OEM-HYUNDAI,OK
BATCH-2022-0424,2021-10-31,QC-03,Drum Brake Assy,PASS,,3.4666,N,48.0,0.0,Hardness tester,Y,OEM-MAHINDRA,OK
BATCH-2023-0420,2022-04-01,QC-01,Wheel Hub Assy,FAIL,Warpage > 0.3 mm,3.3111,Y,196.0,,Vernier,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2024-0470,2024-08-25,QC-02,Brake Pad Type B,FAIL,Porosity - casting defect,2.4378,Y,147.0,2.0,Visual,N,OEM-TVS,Re-inspect after rework
BATCH-2022-0056,2023-03-03,QC-01,Brake Shoe,PASS,,3.9032,Y,155.0,0.0,Go/No-Go gauge,Y,OEM-HONDA,Customer concession raised
BATCH-2024-0160,2022-04-14,QC-04,Brake Pad Type B,PASS,,9.6977,Y,102.0,0.0,Height gauge,N,OEM-MAHINDRA,Borderline - monitor next batch
BATCH-2021-0074,2021-04-27,QC-09,Clutch Plate,PASS,,4.8787,N,,0.0,Height gauge,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2021-0109,2024-12-31,QC-04,ABS Sensor Ring,PASS,,2.3151,Y,106.0,0.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2022-0225,2022-02-16,QC-03,ABS Sensor Ring,PASS,,6.3488,N,33.0,0.0,Visual,Y,OEM-TVS,Waived by OEM
BATCH-2024-0327,2023-08-04,QC-06,Clutch Plate,PASS,,4.8313,Y,42.0,0.0,Vernier,Y,OEM-BAJAJ,Escalated to QA Manager
BATCH-2022-0393,2022-12-01,QC-09,Drum Brake Assy,PASS,,10.1901,Y,99.0,0.0,Visual,N,OEM-TVS,Customer concession raised
BATCH-2023-0096,2023-04-27,QC-02,Brake Pad Type A,PASS,,0.393,Y,171.0,0.0,Height gauge,N,OEM-BAJAJ,Waived by OEM
BATCH-2024-0271,2021-03-28,QC-03,Clutch Plate,PASS,,0.4188,,193.0,0.0,Height gauge,N,OEM-RENAULT,Customer concession raised
BATCH-2023-0347,2023-07-19,QC-09,ABS Sensor Ring,PASS,,2.7308,N,56.0,0.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2022-0207,2024-08-23,QC-04,Brake Pad Type A,PASS,,4.9758,N,124.0,0.0,Visual,,,Escalated to QA Manager
BATCH-2023-0055,2022-06-28,QC-06,Clutch Plate,REWORK,Lining detachment,9.3314,N,22.0,22.0,CMM,Y,OEM-BAJAJ,OK
BATCH-2022-0122,2024-12-22,QC-01,Clutch Plate,PASS,,0.7699,N,133.0,0.0,Hardness tester,Y,OEM-FORD,Customer concession raised
BATCH-2022-0437,2023-10-09,QC-05,ABS Sensor Ring,PASS,,2.9241,N,116.0,0.0,Vernier,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2024-0268,2024-03-26,QC-03,Drum Brake Assy,PASS,,10.1304,N,28.0,0.0,Vernier,N,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2023-0250,2023-11-26,QC-07,Brake Disc,PASS,,1.0205,Y,21.0,0.0,Vernier,Y,OEM-MAHINDRA,Waived by OEM
BATCH-2021-0146,2024-08-05,QC-09,Wheel Hub Assy,FAIL,Dimensional out-of-spec,0.428,Y,140.0,,,Y,,Re-inspect after rework
BATCH-2023-0397,2021-11-30,QC-07,Wheel Hub Assy,REWORK,Warpage > 0.3 mm,9.2061,N,150.0,22.0,CMM,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2021-0420,2023-02-07,QC-07,Brake Disc,FAIL,Ovality - rotor,4.3595,N,118.0,2.0,Vernier,,OEM-TVS,OK
BATCH-2022-0324,2024-07-22,QC-05,Wheel Hub Assy,PASS,,8.3708,N,86.0,0.0,Go/No-Go gauge,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2024-0111,2024-04-13,QC-05,ABS Sensor Ring,FAIL,Warpage > 0.3 mm,10.2254,,123.0,8.0,Visual,Y,OEM-RENAULT,Customer concession raised
BATCH-2023-0139,2024-02-21,QC-07,Brake Shoe,PASS,,7.0379,N,144.0,0.0,,N,,Re-inspect after rework
BATCH-2022-0420,2021-10-14,QC-06,Brake Pad Type B,PASS,,11.8719,,185.0,0.0,Vernier,N,OEM-MARUTI,Customer concession raised
BATCH-2023-0398,2024-01-09,QC-03,Brake Shoe,PASS,,2.8985,Y,68.0,0.0,Visual,N,,Borderline - monitor next batch
BATCH-2023-0272,2021-05-29,QC-05,Brake Disc,PASS,,3.6748,Y,183.0,,Go/No-Go gauge,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2022-0071,2022-07-03,QC-05,ABS Sensor Ring,PASS,,5.7023,N,69.0,0.0,,N,OEM-RENAULT,Customer concession raised
BATCH-2024-0479,2021-07-09,QC-01,CV Joint,FAIL,Friction material cracking,10.7134,,83.0,7.0,Height gauge,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0251,2024-07-19,QC-08,Clutch Plate,PASS,,3.9713,N,67.0,0.0,Visual,,OEM-MARUTI,Waived by OEM
BATCH-2021-0482,2022-09-03,QC-06,CV Joint,FAIL,Lining detachment,2.8408,N,134.0,13.0,Visual,N,OEM-RENAULT,Waived by OEM
BATCH-2021-0318,2024-12-21,QC-09,Disc Brake Caliper,PASS,,9.6271,,31.0,,Vernier,Y,,Borderline - monitor next batch
BATCH-2021-0432,2023-10-30,QC-04,Brake Pad Type A,PASS,,9.5389,Y,89.0,0.0,Vernier,Y,,Re-inspect after rework
BATCH-2023-0500,2022-11-09,QC-09,Brake Pad Type B,PASS,,4.0347,Y,157.0,0.0,Go/No-Go gauge,Y,OEM-SUZUKI,Waived by OEM
BATCH-2021-0213,2023-06-15,QC-02,Disc Brake Caliper,PASS,,0.3554,N,167.0,0.0,CMM,Y,,Customer concession raised
BATCH-2024-0104,2023-05-05,QC-02,Wheel Hub Assy,PASS,,8.9631,,124.0,0.0,Height gauge,Y,,Escalated to QA Manager
BATCH-2022-0154,2023-07-04,QC-03,Brake Shoe,PASS,,9.1208,N,148.0,0.0,Torque wrench,Y,,OK
BATCH-2024-0113,2024-10-25,QC-01,ABS Sensor Ring,PASS,,2.9894,Y,185.0,0.0,Vernier,N,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2022-0280,2024-07-27,QC-09,Brake Disc,FAIL,Lining detachment,9.9994,N,168.0,4.0,Height gauge,Y,OEM-TVS,Escalated to QA Manager
BATCH-2024-0311,2024-03-09,QC-01,Wheel Hub Assy,PASS,,8.3363,Y,84.0,0.0,Height gauge,,OEM-HONDA,Escalated to QA Manager
BATCH-2023-0290,2023-11-01,QC-08,Brake Pad Type A,PASS,,10.9336,N,191.0,0.0,Vernier,N,OEM-SUZUKI,Borderline - monitor next batch
BATCH-2022-0107,2023-02-25,QC-05,CV Joint,PASS,,3.5828,Y,,0.0,Visual,Y,OEM-TVS,OK
BATCH-2022-0182,2024-03-03,QC-04,Wheel Hub Assy,REWORK,Improper heat treatment,2.8357,Y,86.0,25.0,Height gauge,N,OEM-TVS,OK
BATCH-2024-0092,2023-01-22,QC-02,ABS Sensor Ring,PASS,,2.7819,N,122.0,,Torque wrench,N,,Re-inspect after rework
BATCH-2021-0047,2023-11-23,QC-08,ABS Sensor Ring,PASS,,10.4983,Y,174.0,0.0,,Y,OEM-HONDA,Waived by OEM
BATCH-2022-0038,2023-06-04,QC-01,CV Joint,PASS,,0.1794,N,125.0,0.0,Visual,N,OEM-TATA,Waived by OEM
BATCH-2021-0376,2022-03-07,QC-08,Brake Disc,FAIL,Corrosion pitting,6.5629,N,110.0,18.0,Torque wrench,Y,OEM-TATA,Customer concession raised
BATCH-2024-0336,2024-07-27,QC-09,Disc Brake Caliper,REWORK,Dimensional out-of-spec,1.6786,N,67.0,12.0,CMM,N,OEM-HYUNDAI,Customer concession raised
BATCH-2021-0215,2022-07-22,QC-05,Wheel Hub Assy,PASS,,9.4611,Y,138.0,0.0,Go/No-Go gauge,Y,OEM-HONDA,Borderline - monitor next batch
BATCH-2021-0182,2022-07-30,QC-02,Drum Brake Assy,FAIL,Ovality - rotor,2.5775,,113.0,8.0,Go/No-Go gauge,N,OEM-MAHINDRA,Waived by OEM
BATCH-2022-0341,2023-07-27,QC-05,Wheel Hub Assy,PASS,,5.0919,Y,84.0,0.0,Torque wrench,Y,OEM-TATA,Waived by OEM
BATCH-2023-0300,2024-09-30,QC-07,CV Joint,PASS,,0.4924,,106.0,0.0,Visual,N,OEM-TVS,OK
BATCH-2022-0443,2024-01-16,QC-03,Brake Pad Type A,PASS,,1.9766,Y,48.0,0.0,Go/No-Go gauge,N,OEM-SUZUKI,Borderline - monitor next batch
BATCH-2024-0013,2023-06-22,QC-02,CV Joint,PASS,,7.7869,Y,133.0,0.0,Torque wrench,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2024-0024,2023-09-18,QC-09,Brake Pad Type A,PASS,,6.9099,Y,46.0,0.0,CMM,Y,OEM-MAHINDRA,Waived by OEM
BATCH-2021-0302,2023-08-03,QC-03,Brake Shoe,PASS,,0.2178,Y,32.0,0.0,Height gauge,Y,OEM-MARUTI,OK
BATCH-2021-0454,2022-08-05,QC-08,Wheel Hub Assy,REWORK,Adhesive bond failure,5.5868,Y,33.0,25.0,Height gauge,Y,OEM-HONDA,Borderline - monitor next batch
BATCH-2024-0208,2022-09-21,QC-05,Brake Disc,PASS,,9.0287,Y,52.0,0.0,Go/No-Go gauge,N,,Waived by OEM
BATCH-2022-0005,2024-05-07,QC-02,Brake Disc,PASS,,5.5667,,159.0,0.0,Go/No-Go gauge,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2022-0413,2022-03-17,QC-01,Wheel Hub Assy,PASS,,2.5041,Y,22.0,0.0,,N,,OK
BATCH-2023-0200,2024-09-17,QC-08,Clutch Plate,PASS,,10.9979,Y,86.0,0.0,Torque wrench,Y,,OK
BATCH-2022-0032,2022-04-13,QC-03,Drum Brake Assy,PASS,,6.9231,Y,27.0,0.0,CMM,N,OEM-TVS,Borderline - monitor next batch
BATCH-2024-0219,2021-05-31,QC-05,Wheel Hub Assy,PASS,,9.9873,Y,,0.0,Go/No-Go gauge,N,OEM-RENAULT,Customer concession raised
BATCH-2023-0499,2023-01-05,QC-07,Brake Shoe,FAIL,Ovality - rotor,7.6404,Y,196.0,16.0,Go/No-Go gauge,N,OEM-TVS,OK
BATCH-2024-0414,2024-06-22,QC-09,Clutch Plate,PASS,,7.2568,Y,141.0,,Go/No-Go gauge,N,OEM-MARUTI,OK
BATCH-2023-0126,2023-08-16,QC-09,Brake Pad Type A,PASS,,2.7287,N,52.0,0.0,Height gauge,Y,OEM-SUZUKI,Customer concession raised
BATCH-2022-0479,2024-04-22,QC-04,ABS Sensor Ring,PASS,,7.6978,Y,100.0,0.0,Height gauge,N,OEM-TVS,OK
BATCH-2023-0111,2022-05-16,QC-03,Brake Shoe,FAIL,Edge chipping,10.8671,N,153.0,22.0,Go/No-Go gauge,Y,,Escalated to QA Manager
BATCH-2021-0451,2024-06-17,QC-04,CV Joint,PASS,,1.1391,N,,0.0,Go/No-Go gauge,Y,OEM-MARUTI,OK
BATCH-2024-0263,2023-09-26,QC-08,Brake Pad Type A,PASS,,6.8904,Y,95.0,0.0,CMM,Y,OEM-FORD,OK
BATCH-2023-0441,2024-08-25,QC-08,Drum Brake Assy,FAIL,Surface delamination,10.386,Y,115.0,14.0,Torque wrench,N,OEM-MAHINDRA,Waived by OEM
BATCH-2021-0275,2023-03-16,QC-02,Drum Brake Assy,PASS,,8.8316,N,186.0,0.0,Visual,,OEM-FORD,Customer concession raised
BATCH-2022-0112,2023-06-09,QC-05,Disc Brake Caliper,PASS,,10.3993,Y,150.0,0.0,Go/No-Go gauge,Y,OEM-HONDA,Borderline - monitor next batch
BATCH-2022-0402,2024-05-13,QC-01,Wheel Hub Assy,PASS,,4.9901,N,29.0,0.0,Hardness tester,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2022-0183,2021-05-07,QC-01,CV Joint,PASS,,10.0969,Y,78.0,0.0,Visual,Y,OEM-MAHINDRA,OK
BATCH-2024-0264,2024-12-24,QC-07,ABS Sensor Ring,PASS,,0.0771,N,60.0,0.0,CMM,N,,OK
BATCH-2023-0445,2022-03-13,QC-04,Clutch Plate,PASS,,6.2452,Y,85.0,0.0,Go/No-Go gauge,Y,,Waived by OEM
BATCH-2023-0483,2023-10-21,QC-03,Brake Pad Type A,FAIL,Surface delamination,10.1329,Y,131.0,,Vernier,N,OEM-HONDA,Re-inspect after rework
BATCH-2022-0206,2022-04-16,QC-09,CV Joint,PASS,,9.7941,N,137.0,0.0,CMM,,OEM-MARUTI,Escalated to QA Manager
BATCH-2022-0222,2023-11-09,QC-09,Drum Brake Assy,REWORK,Lining detachment,1.3483,N,49.0,5.0,Visual,N,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2022-0058,2024-01-03,QC-08,Brake Shoe,PASS,,5.0881,Y,150.0,0.0,Visual,Y,OEM-TVS,Escalated to QA Manager
BATCH-2024-0010,2023-08-24,QC-09,Brake Shoe,PASS,,4.5663,Y,196.0,0.0,Hardness tester,Y,OEM-TATA,Escalated to QA Manager
BATCH-2021-0319,2023-02-23,QC-08,Disc Brake Caliper,PASS,,5.5244,Y,177.0,0.0,Visual,N,OEM-TATA,Escalated to QA Manager
BATCH-2021-0013,2023-01-21,QC-08,Brake Disc,PASS,,10.5244,Y,151.0,0.0,Vernier,,OEM-SUZUKI,Borderline - monitor next batch
BATCH-2024-0375,2021-02-02,QC-08,Brake Pad Type A,PASS,,4.6821,N,56.0,0.0,CMM,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2021-0293,2024-05-04,QC-07,Clutch Plate,FAIL,Edge chipping,9.6798,Y,39.0,3.0,Visual,N,OEM-SUZUKI,OK
BATCH-2023-0280,2023-05-23,QC-07,Clutch Plate,REWORK,Edge chipping,7.1659,N,128.0,,Visual,N,OEM-HONDA,Escalated to QA Manager
BATCH-2024-0492,2022-12-19,QC-06,Brake Disc,FAIL,Vibration at speed,10.3183,N,200.0,22.0,Hardness tester,N,OEM-RENAULT,Waived by OEM
BATCH-2023-0171,2023-12-19,QC-04,ABS Sensor Ring,PASS,,7.7698,Y,139.0,0.0,Hardness tester,N,,Escalated to QA Manager
BATCH-2022-0224,2023-10-02,QC-04,Wheel Hub Assy,PASS,,1.212,N,200.0,0.0,Vernier,N,OEM-HYUNDAI,OK
BATCH-2021-0207,2023-02-28,QC-08,CV Joint,PASS,,1.2174,N,81.0,0.0,,Y,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2023-0230,2024-04-23,QC-03,Brake Shoe,FAIL,Adhesive bond failure,1.0668,N,111.0,19.0,Torque wrench,N,,Borderline - monitor next batch
BATCH-2023-0074,2024-06-10,QC-02,Brake Pad Type A,PASS,,3.0001,N,167.0,0.0,CMM,Y,,Borderline - monitor next batch
BATCH-2023-0474,2024-02-24,QC-04,Brake Pad Type B,PASS,,6.2377,N,136.0,0.0,,,OEM-BAJAJ,Customer concession raised
BATCH-2022-0114,2021-03-30,QC-08,Brake Disc,FAIL,Noise under braking,1.8432,Y,68.0,15.0,Height gauge,Y,OEM-TVS,Escalated to QA Manager
BATCH-2024-0438,2024-10-11,QC-08,ABS Sensor Ring,PASS,,7.833,N,44.0,0.0,Vernier,N,,Waived by OEM
BATCH-2024-0090,2024-04-25,QC-06,Clutch Plate,PASS,,7.7931,Y,143.0,0.0,CMM,Y,,Escalated to QA Manager
BATCH-2021-0247,2022-08-06,QC-03,Wheel Hub Assy,PASS,,2.1544,,134.0,0.0,Height gauge,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2022-0014,2021-08-01,QC-08,Brake Pad Type A,PASS,,11.1352,N,120.0,0.0,Hardness tester,Y,,Waived by OEM
BATCH-2021-0036,2021-06-29,QC-04,Brake Pad Type B,PASS,,2.1019,Y,103.0,0.0,Hardness tester,,OEM-HONDA,Customer concession raised
BATCH-2022-0468,2023-07-15,QC-08,Brake Shoe,PASS,,1.6902,N,114.0,,Height gauge,N,,Re-inspect after rework
BATCH-2023-0007,2023-08-07,QC-03,Drum Brake Assy,PASS,,2.6766,N,176.0,0.0,Height gauge,Y,OEM-SUZUKI,
BATCH-2024-0201,2022-09-20,QC-09,Disc Brake Caliper,PASS,,3.8372,N,146.0,0.0,Visual,Y,OEM-RENAULT,Customer concession raised
BATCH-2021-0139,2021-05-27,QC-01,Brake Pad Type B,PASS,,4.8366,Y,118.0,0.0,Hardness tester,N,OEM-MARUTI,OK
BATCH-2021-0241,2022-04-01,QC-06,Clutch Plate,PASS,,3.2994,N,194.0,0.0,Vernier,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2021-0108,2024-04-02,QC-02,Brake Shoe,REWORK,Dimensional out-of-spec,10.2974,Y,134.0,18.0,Height gauge,N,OEM-TVS,Waived by OEM
BATCH-2023-0429,2021-07-27,QC-09,Wheel Hub Assy,PASS,,10.2589,,169.0,0.0,,N,OEM-TATA,Escalated to QA Manager
BATCH-2024-0012,2021-07-14,QC-02,Brake Shoe,PASS,,1.2241,N,117.0,0.0,Visual,N,OEM-HYUNDAI,Customer concession raised
BATCH-2021-0225,2022-10-06,QC-06,CV Joint,PASS,,6.1946,Y,91.0,0.0,Vernier,N,OEM-TVS,Re-inspect after rework
BATCH-2022-0457,2023-11-26,QC-07,ABS Sensor Ring,PASS,,1.3306,N,200.0,,Torque wrench,N,OEM-SUZUKI,Customer concession raised
BATCH-2023-0463,2022-09-30,QC-04,Brake Shoe,PASS,,0.7576,Y,139.0,0.0,Vernier,,OEM-TATA,Customer concession raised
BATCH-2024-0359,2021-04-26,QC-08,Disc Brake Caliper,REWORK,Ovality - rotor,4.3491,N,,10.0,Height gauge,N,OEM-HONDA,Customer concession raised
BATCH-2023-0176,2023-06-07,QC-04,Wheel Hub Assy,PASS,,7.6835,Y,160.0,0.0,Vernier,N,OEM-TATA,Waived by OEM
BATCH-2021-0003,2021-08-27,QC-01,Wheel Hub Assy,FAIL,Adhesive bond failure,11.569,Y,103.0,6.0,Vernier,Y,OEM-RENAULT,
BATCH-2023-0485,2021-07-26,QC-01,Clutch Plate,PASS,,7.894,N,67.0,0.0,Vernier,Y,OEM-FORD,Waived by OEM
BATCH-2021-0365,2023-09-03,QC-06,Brake Pad Type A,FAIL,Corrosion pitting,3.4761,N,182.0,19.0,Vernier,,,Waived by OEM
BATCH-2022-0354,2023-08-13,QC-01,Wheel Hub Assy,PASS,,3.9595,N,95.0,0.0,Hardness tester,Y,OEM-SUZUKI,
BATCH-2022-0205,2024-04-13,QC-09,Disc Brake Caliper,FAIL,Noise under braking,11.8415,N,73.0,8.0,CMM,N,OEM-HYUNDAI,OK
BATCH-2022-0202,2024-11-24,QC-07,Brake Shoe,PASS,,3.3421,N,122.0,0.0,Vernier,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2021-0436,2024-10-30,QC-05,Wheel Hub Assy,FAIL,Corrosion pitting,11.0595,N,55.0,0.0,Hardness tester,Y,OEM-HONDA,Borderline - monitor next batch
BATCH-2021-0279,2024-02-10,QC-09,CV Joint,REWORK,Dimensional out-of-spec,10.2724,N,71.0,15.0,Vernier,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2024-0014,2024-02-22,QC-02,Brake Pad Type B,PASS,,3.0414,N,100.0,0.0,CMM,Y,OEM-FORD,Re-inspect after rework
BATCH-2021-0363,2021-10-05,QC-04,Drum Brake Assy,PASS,,6.0265,N,95.0,0.0,Hardness tester,Y,OEM-HONDA,Customer concession raised
BATCH-2023-0071,2021-05-15,QC-01,Wheel Hub Assy,PASS,,2.4965,N,21.0,0.0,Visual,N,OEM-FORD,Re-inspect after rework
BATCH-2021-0485,2023-05-10,QC-01,ABS Sensor Ring,REWORK,Vibration at speed,10.8237,Y,36.0,20.0,Visual,N,OEM-BAJAJ,
BATCH-2023-0283,2022-12-11,QC-05,Clutch Plate,PASS,,10.4102,Y,85.0,0.0,Visual,Y,OEM-TATA,Escalated to QA Manager
BATCH-2022-0119,2023-07-16,QC-02,Brake Disc,PASS,,3.9447,N,191.0,0.0,CMM,,OEM-MAHINDRA,Borderline - monitor next batch
BATCH-2023-0301,2024-05-13,QC-06,Wheel Hub Assy,PASS,,5.1358,N,26.0,0.0,,N,OEM-MARUTI,Customer concession raised
BATCH-2024-0163,2023-11-01,QC-08,Disc Brake Caliper,PASS,,6.5618,N,81.0,0.0,CMM,Y,OEM-HYUNDAI,Borderline - monitor next batch
BATCH-2022-0156,2022-09-30,QC-03,Brake Shoe,PASS,,10.5286,N,21.0,0.0,,N,,Waived by OEM
BATCH-2023-0242,2024-12-21,QC-01,Drum Brake Assy,PASS,,5.8763,Y,39.0,0.0,Visual,N,OEM-TVS,Borderline - monitor next batch
BATCH-2023-0085,2023-10-15,QC-09,Disc Brake Caliper,PASS,,8.1838,N,,,CMM,Y,OEM-MARUTI,OK
BATCH-2024-0423,2021-03-10,QC-02,Disc Brake Caliper,PASS,,6.8142,Y,141.0,,Torque wrench,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2024-0075,2023-09-02,QC-08,Clutch Plate,PASS,,3.7729,N,105.0,0.0,Go/No-Go gauge,N,OEM-TATA,Re-inspect after rework
BATCH-2024-0015,2023-05-18,QC-08,ABS Sensor Ring,PASS,,2.1595,Y,115.0,0.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2022-0259,2022-10-17,QC-05,Wheel Hub Assy,PASS,,0.8133,N,107.0,0.0,Torque wrench,N,,Escalated to QA Manager
BATCH-2024-0011,2022-01-10,QC-06,Brake Pad Type A,PASS,,9.9578,,92.0,,Go/No-Go gauge,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2022-0045,2024-10-27,QC-04,Brake Disc,PASS,,11.2932,Y,112.0,0.0,Go/No-Go gauge,N,,
BATCH-2021-0166,2023-09-09,QC-03,Clutch Plate,PASS,,4.3844,Y,60.0,0.0,Visual,N,OEM-FORD,Escalated to QA Manager
BATCH-2023-0282,2024-02-12,QC-09,Brake Pad Type B,PASS,,1.6339,N,195.0,0.0,CMM,Y,OEM-TATA,Escalated to QA Manager
BATCH-2024-0372,2024-04-06,QC-02,Brake Pad Type A,REWORK,Improper heat treatment,0.5177,N,143.0,20.0,Height gauge,Y,OEM-MARUTI,Customer concession raised
BATCH-2024-0498,2022-06-01,QC-05,CV Joint,FAIL,Warpage > 0.3 mm,7.0527,Y,41.0,5.0,CMM,N,,OK
