date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min,product_type,planned_units,downtime_min,downtime_reason,scrap_units,line_id,remark
2021-03-31,A,MC-12,OP-026,BATCH-2022-0447,LOT-2023-877,317,11.684,Drum Brake Assy,463.0,35.4,Quality hold,29.0,LINE-4,Speed reduced - vibration
2024-09-19,A,MC-02,OP-015,BATCH-2024-0284,LOT-2024-1071,355,10.266,Drum Brake Assy,463.0,0.0,Machine fault,24.0,LINE-6,Normal run
2023-05-07,A,MC-14,OP-015,BATCH-2024-0193,LOT-2022-1331,317,12.235,ABS Sensor Ring,396.0,,Material shortage,16.0,LINE-6,Tooling replaced mid-shift
2021-08-29,A,MC-14,OP-005,BATCH-2023-0353,LOT-2022-1846,515,16.409,Wheel Hub Assy,398.0,0.0,Operator break,5.0,LINE-1,Tooling replaced mid-shift
2021-08-09,B,MC-02,OP-029,BATCH-2023-0143,LOT-2022-431,468,9.974,Wheel Hub Assy,512.0,0.0,Machine fault,16.0,LINE-2,Normal run
2024-03-12,C,MC-12,OP-008,BATCH-2024-0485,LOT-2022-1625,306,12.509,Brake Pad Type A,397.0,0.0,Setup/changeover,17.0,LINE-2,Tooling replaced mid-shift
2023-09-23,B,MC-07,OP-006,BATCH-2021-0422,LOT-2024-227,401,9.335,Drum Brake Assy,499.0,0.0,Setup/changeover,1.0,LINE-3,Rush order
2024-06-04,C,MC-07,OP-028,BATCH-2023-0410,LOT-2023-026,344,12.659,Brake Pad Type A,429.0,0.0,Mould repair,20.0,LINE-5,New mould trial
2024-09-17,A,MC-08,OP-021,BATCH-2021-0490,LOT-2021-934,409,11.81,Brake Pad Type B,404.0,132.8,Setup/changeover,10.0,LINE-4,Speed reduced - vibration
2023-05-20,B,MC-11,OP-004,BATCH-2022-0144,LOT-2023-2294,438,14.714,Brake Pad Type B,403.0,0.0,Mould repair,5.0,,Rush order
2023-09-02,B,MC-01,OP-003,BATCH-2023-0492,LOT-2022-312,525,14.646,ABS Sensor Ring,401.0,0.0,Hydraulic issue,9.0,LINE-5,New mould trial
2023-01-23,B,MC-12,OP-003,BATCH-2023-0469,LOT-2023-1506,289,12.134,Drum Brake Assy,417.0,,Tool change,26.0,LINE-5,Tooling replaced mid-shift
2021-06-08,A,MC-13,OP-017,BATCH-2024-0137,LOT-2022-1624,588,11.573,Wheel Hub Assy,401.0,,Power outage,6.0,LINE-6,Tooling replaced mid-shift
2022-03-31,C,MC-09,OP-009,BATCH-2022-0335,LOT-2023-1683,316,13.789,Brake Pad Type B,415.0,0.0,Tool change,15.0,LINE-3,Speed reduced - vibration
2021-06-24,C,MC-03,OP-004,BATCH-2022-0210,LOT-2021-220,423,13.507,Disc Brake Caliper,420.0,,Operator break,22.0,LINE-6,Normal run
2021-10-28,A,MC-07,OP-017,BATCH-2021-0434,LOT-2021-039,415,11.465,Clutch Plate,490.0,0.0,Hydraulic issue,1.0,LINE-4,Tooling replaced mid-shift
2021-05-29,C,MC-14,OP-019,BATCH-2024-0016,LOT-2023-1339,473,11.038,Brake Pad Type A,453.0,113.5,Hydraulic issue,2.0,,Normal run
2023-04-18,A,MC-15,OP-018,BATCH-2022-0388,LOT-2024-020,386,8.397,Brake Shoe,465.0,0.0,,24.0,LINE-5,Rush order
2023-10-15,C,MC-06,OP-004,BATCH-2023-0429,LOT-2022-602,590,9.644,Brake Pad Type A,403.0,122.8,Quality hold,20.0,LINE-5,Customer priority
2023-12-23,C,MC-03,OP-013,BATCH-2021-0152,LOT-2023-341,341,13.022,Brake Pad Type A,476.0,38.4,Setup/changeover,14.0,LINE-2,Customer priority
2023-12-22,B,MC-14,OP-028,BATCH-2021-0325,LOT-2023-272,405,9.572,ABS Sensor Ring,455.0,0.0,Power outage,23.0,LINE-5,New mould trial
2022-02-05,B,MC-14,OP-029,BATCH-2021-0189,LOT-2023-179,279,11.801,Wheel Hub Assy,502.0,0.0,Hydraulic issue,2.0,LINE-6,Speed reduced - vibration
2023-03-19,B,MC-13,OP-013,BATCH-2024-0375,LOT-2024-1560,307,8.282,ABS Sensor Ring,544.0,69.7,Material shortage,16.0,LINE-3,Rush order
2021-05-07,C,MC-04,OP-023,BATCH-2024-0322,LOT-2022-436,364,13.885,Brake Pad Type B,440.0,9.7,Material shortage,6.0,LINE-5,Customer priority
2021-05-13,B,MC-15,OP-002,BATCH-2024-0184,LOT-2023-282,405,12.421,Clutch Plate,396.0,169.1,Mould repair,19.0,LINE-5,Rush order
2022-03-12,C,MC-06,OP-028,BATCH-2022-0373,LOT-2022-1612,431,10.699,Wheel Hub Assy,,7.2,Setup/changeover,6.0,LINE-3,Rush order
2021-12-25,B,MC-03,OP-008,BATCH-2021-0455,LOT-2021-2213,450,10.947,CV Joint,440.0,45.4,Mould repair,14.0,LINE-1,New mould trial
2024-01-02,B,MC-03,OP-024,BATCH-2022-0255,LOT-2022-1834,311,14.842,Wheel Hub Assy,502.0,123.5,Operator break,23.0,LINE-3,New mould trial
2024-11-24,B,MC-12,OP-016,BATCH-2023-0240,LOT-2022-1592,506,10.859,Brake Disc,346.0,16.5,Material shortage,11.0,LINE-6,Normal run
2021-03-13,A,MC-04,OP-010,BATCH-2021-0080,LOT-2023-331,595,11.372,Brake Disc,405.0,0.0,Tool change,9.0,LINE-4,New mould trial
2021-12-28,B,MC-14,OP-024,BATCH-2024-0263,LOT-2023-2068,457,13.951,CV Joint,448.0,0.0,Operator break,9.0,LINE-2,Tooling replaced mid-shift
2023-05-08,B,MC-09,OP-002,BATCH-2023-0386,LOT-2021-1432,535,13.774,Brake Shoe,385.0,0.0,Tool change,25.0,LINE-3,New mould trial
2022-01-15,B,MC-09,OP-029,BATCH-2024-0328,LOT-2022-200,359,13.511,Disc Brake Caliper,287.0,49.5,Power outage,2.0,LINE-3,Customer priority
2022-11-15,B,MC-05,OP-002,BATCH-2024-0438,LOT-2022-818,406,8.495,Drum Brake Assy,421.0,22.9,Machine fault,10.0,LINE-3,Normal run
2023-09-05,B,MC-09,OP-010,BATCH-2022-0488,LOT-2021-252,393,10.748,Wheel Hub Assy,416.0,,Setup/changeover,24.0,LINE-4,Normal run
2023-09-01,B,MC-08,OP-025,BATCH-2023-0274,LOT-2023-414,321,16.313,Brake Shoe,562.0,0.0,Machine fault,23.0,LINE-6,Normal run
2021-07-06,A,MC-06,OP-017,BATCH-2024-0082,LOT-2024-945,315,14.822,CV Joint,426.0,0.0,Setup/changeover,7.0,LINE-3,Customer priority
2021-08-03,A,MC-02,OP-013,BATCH-2022-0487,LOT-2023-2379,431,11.367,Disc Brake Caliper,410.0,108.9,Mould repair,30.0,LINE-6,Normal run
2022-11-12,C,MC-04,OP-021,BATCH-2023-0399,LOT-2023-2364,508,11.764,Brake Disc,421.0,0.0,Operator break,0.0,LINE-4,Rush order
2021-02-03,A,MC-03,OP-015,BATCH-2024-0326,LOT-2021-484,302,9.623,Brake Pad Type A,351.0,0.0,Power outage,27.0,LINE-3,Customer priority
2021-08-12,B,MC-02,OP-002,BATCH-2023-0083,LOT-2023-208,421,8.987,Disc Brake Caliper,434.0,0.0,Tool change,18.0,LINE-4,Rush order
2021-06-01,C,MC-08,OP-027,BATCH-2021-0063,LOT-2024-307,543,14.019,Brake Shoe,448.0,0.0,Tool change,2.0,LINE-2,Tooling replaced mid-shift
2023-03-12,B,MC-02,OP-017,BATCH-2021-0120,LOT-2021-291,412,15.448,Brake Pad Type A,481.0,0.0,Operator break,7.0,LINE-4,Normal run
2024-03-17,C,MC-02,OP-016,BATCH-2021-0114,LOT-2024-123,390,8.505,Wheel Hub Assy,473.0,,Mould repair,17.0,LINE-5,Normal run
2024-12-12,C,MC-04,OP-025,BATCH-2022-0095,LOT-2021-359,494,10.174,Brake Pad Type B,467.0,0.0,Tool change,0.0,LINE-1,Rush order
2021-08-19,B,MC-04,OP-024,BATCH-2024-0387,LOT-2023-019,387,11.114,Clutch Plate,300.0,0.0,Hydraulic issue,,LINE-1,Rush order
2024-05-21,B,MC-06,OP-029,BATCH-2021-0298,LOT-2021-207,400,13.536,Drum Brake Assy,412.0,0.0,Machine fault,30.0,LINE-2,Normal run
2024-06-15,B,MC-09,OP-012,BATCH-2021-0137,LOT-2022-292,424,9.913,Wheel Hub Assy,471.0,0.0,Mould repair,15.0,LINE-3,Rush order
2022-08-02,C,MC-10,OP-029,BATCH-2022-0004,LOT-2022-099,400,9.528,Clutch Plate,529.0,119.0,Setup/changeover,3.0,LINE-6,Tooling replaced mid-shift
2022-11-06,C,MC-15,OP-020,BATCH-2024-0432,LOT-2024-003,503,10.23,CV Joint,479.0,,Setup/changeover,29.0,LINE-1,Rush order
2023-12-31,C,MC-07,OP-008,BATCH-2021-0207,LOT-2024-596,468,12.849,CV Joint,348.0,0.0,Hydraulic issue,19.0,LINE-5,Customer priority
2022-12-13,B,MC-09,OP-013,BATCH-2021-0302,LOT-2024-495,510,10.304,Brake Pad Type A,428.0,0.0,Power outage,9.0,LINE-5,Normal run
2023-01-27,C,MC-02,OP-012,BATCH-2021-0172,LOT-2023-1196,657,12.134,Brake Disc,426.0,0.0,Hydraulic issue,3.0,LINE-3,Normal run
2021-04-05,A,MC-06,OP-018,BATCH-2024-0312,LOT-2024-1018,221,14.419,Brake Disc,369.0,0.0,Operator break,27.0,LINE-2,Rush order
2021-01-22,C,MC-09,OP-012,BATCH-2022-0275,LOT-2024-1699,329,10.804,Brake Shoe,534.0,165.1,Power outage,16.0,,Customer priority
2023-02-17,A,MC-01,OP-001,BATCH-2022-0456,LOT-2022-409,489,11.169,Disc Brake Caliper,468.0,0.0,Setup/changeover,11.0,LINE-6,New mould trial
2024-08-27,C,MC-04,OP-004,BATCH-2021-0043,LOT-2022-980,365,11.793,Brake Disc,454.0,,Hydraulic issue,19.0,LINE-4,
2022-01-18,C,MC-01,OP-008,BATCH-2023-0366,LOT-2021-291,507,13.531,Disc Brake Caliper,,207.4,Quality hold,19.0,LINE-6,Tooling replaced mid-shift
2021-08-05,C,MC-06,OP-026,BATCH-2024-0112,LOT-2024-2423,387,13.058,Brake Pad Type B,444.0,0.0,Machine fault,27.0,LINE-3,
2022-07-29,A,MC-09,OP-021,BATCH-2024-0112,LOT-2022-257,322,10.653,Brake Disc,455.0,0.0,Tool change,7.0,LINE-1,Tooling replaced mid-shift
2023-10-01,C,MC-06,OP-016,BATCH-2023-0282,LOT-2021-816,501,11.115,Brake Shoe,377.0,0.0,Quality hold,18.0,,Speed reduced - vibration
2021-02-13,C,MC-12,OP-019,BATCH-2024-0146,LOT-2022-467,425,11.738,Brake Disc,461.0,0.0,Material shortage,7.0,LINE-1,Rush order
2024-03-20,A,MC-06,OP-020,BATCH-2024-0004,LOT-2023-208,502,13.64,Brake Shoe,414.0,55.1,,21.0,LINE-6,New mould trial
2023-04-27,A,MC-11,OP-024,BATCH-2023-0043,LOT-2022-1478,364,9.316,Drum Brake Assy,491.0,175.8,Setup/changeover,25.0,LINE-1,New mould trial
2021-12-15,A,MC-09,OP-018,BATCH-2021-0258,LOT-2022-498,550,10.838,Brake Pad Type B,435.0,0.0,Mould repair,13.0,LINE-3,Tooling replaced mid-shift
2023-08-04,A,MC-04,OP-011,BATCH-2022-0392,LOT-2024-232,552,12.562,Disc Brake Caliper,476.0,0.0,Power outage,5.0,LINE-4,New mould trial
2024-01-24,B,MC-03,OP-006,BATCH-2024-0418,LOT-2022-187,312,12.925,ABS Sensor Ring,394.0,0.0,Hydraulic issue,5.0,LINE-6,Normal run
2021-09-24,A,MC-14,OP-017,BATCH-2023-0016,LOT-2024-1262,317,10.772,Clutch Plate,414.0,0.0,Machine fault,16.0,LINE-6,New mould trial
2023-09-06,C,MC-07,OP-018,BATCH-2024-0395,LOT-2024-1201,400,8.474,Disc Brake Caliper,507.0,0.0,Hydraulic issue,,LINE-1,Rush order
2022-07-10,B,MC-10,OP-011,BATCH-2022-0185,LOT-2022-218,521,7.411,Clutch Plate,508.0,0.0,Power outage,4.0,LINE-3,Speed reduced - vibration
2024-05-29,B,MC-07,OP-027,BATCH-2024-0429,LOT-2023-1446,347,13.3,Disc Brake Caliper,445.0,,,30.0,LINE-2,Rush order
2023-01-29,C,MC-10,OP-016,BATCH-2024-0459,LOT-2021-2082,422,11.111,Wheel Hub Assy,522.0,0.0,Material shortage,16.0,LINE-1,Rush order
2024-12-13,C,MC-15,OP-006,BATCH-2023-0013,LOT-2022-1766,308,12.776,Brake Pad Type B,516.0,0.0,Mould repair,29.0,LINE-5,
2024-10-17,C,MC-10,OP-027,BATCH-2021-0196,LOT-2022-1418,484,16.382,ABS Sensor Ring,418.0,65.0,Mould repair,1.0,LINE-2,Customer priority
2022-04-02,B,MC-04,OP-028,BATCH-2022-0417,LOT-2024-260,506,11.277,CV Joint,524.0,31.8,Hydraulic issue,9.0,LINE-2,Tooling replaced mid-shift
2024-05-30,C,MC-14,OP-009,BATCH-2022-0168,LOT-2022-155,419,10.685,Brake Pad Type B,,10.8,Material shortage,8.0,LINE-1,Speed reduced - vibration
2023-05-16,A,MC-13,OP-011,BATCH-2022-0231,LOT-2021-1537,375,8.533,Wheel Hub Assy,,0.0,Quality hold,23.0,LINE-1,Speed reduced - vibration
2024-04-09,B,MC-11,OP-001,BATCH-2021-0131,LOT-2024-1918,475,14.423,Brake Pad Type A,456.0,206.7,Hydraulic issue,14.0,LINE-3,New mould trial
2023-02-14,B,MC-11,OP-009,BATCH-2021-0130,LOT-2021-359,538,8.648,Brake Disc,,,Power outage,5.0,LINE-5,New mould trial
2024-04-01,C,MC-15,OP-024,BATCH-2024-0499,LOT-2021-1045,394,11.259,Brake Shoe,455.0,0.0,Mould repair,30.0,LINE-6,Speed reduced - vibration
2023-06-30,A,MC-01,OP-015,BATCH-2021-0267,LOT-2022-150,482,10.566,CV Joint,458.0,0.0,Machine fault,12.0,LINE-6,New mould trial
2024-10-12,C,MC-03,OP-024,BATCH-2022-0486,LOT-2024-497,415,9.556,ABS Sensor Ring,443.0,0.0,Setup/changeover,17.0,LINE-4,New mould trial
2023-06-22,C,MC-03,OP-013,BATCH-2021-0105,LOT-2021-070,407,11.153,Clutch Plate,451.0,109.7,Mould repair,1.0,LINE-4,Speed reduced - vibration
2022-12-17,A,MC-09,OP-013,BATCH-2023-0412,LOT-2022-1491,426,10.592,Disc Brake Caliper,526.0,0.0,Quality hold,21.0,LINE-6,Normal run
2022-03-28,B,MC-07,OP-022,BATCH-2022-0255,LOT-2022-2340,314,9.986,Brake Disc,616.0,0.0,Operator break,1.0,LINE-5,Normal run
2022-03-31,A,MC-04,OP-012,BATCH-2023-0496,LOT-2021-305,326,8.657,Drum Brake Assy,494.0,208.9,Hydraulic issue,15.0,LINE-6,Normal run
2024-07-13,C,MC-01,OP-025,BATCH-2024-0423,LOT-2021-1513,233,11.006,Disc Brake Caliper,578.0,0.0,Power outage,11.0,LINE-3,Rush order
2021-03-31,C,MC-15,OP-016,BATCH-2022-0052,LOT-2024-495,280,7.338,Disc Brake Caliper,360.0,121.1,Hydraulic issue,9.0,LINE-2,Customer priority
2022-05-04,A,MC-07,OP-007,BATCH-2024-0086,LOT-2022-032,500,13.862,Brake Pad Type A,419.0,0.0,Machine fault,14.0,LINE-6,Normal run
2024-09-25,B,MC-12,OP-001,BATCH-2022-0357,LOT-2024-227,481,14.42,Brake Pad Type B,557.0,0.0,Machine fault,10.0,LINE-1,Customer priority
2021-04-08,A,MC-07,OP-028,BATCH-2022-0116,LOT-2021-648,397,6.667,Clutch Plate,400.0,64.4,Tool change,8.0,LINE-3,Tooling replaced mid-shift
2023-09-11,A,MC-07,OP-016,BATCH-2022-0282,LOT-2023-348,381,10.956,Brake Disc,438.0,0.0,,27.0,LINE-5,Tooling replaced mid-shift
2021-02-08,B,MC-14,OP-025,BATCH-2023-0071,LOT-2023-494,520,14.176,Clutch Plate,439.0,,Mould repair,15.0,LINE-5,Rush order
2023-10-15,A,MC-15,OP-010,BATCH-2021-0494,LOT-2022-114,518,12.251,Clutch Plate,453.0,132.3,Setup/changeover,10.0,LINE-4,New mould trial
2023-03-31,B,MC-13,OP-025,BATCH-2022-0026,LOT-2024-085,501,11.652,Wheel Hub Assy,573.0,0.0,Hydraulic issue,21.0,LINE-1,Speed reduced - vibration
2022-04-04,A,MC-14,OP-029,BATCH-2022-0286,LOT-2024-2102,290,10.418,Brake Pad Type A,442.0,231.0,Machine fault,5.0,LINE-3,Customer priority
2024-06-21,B,MC-07,OP-019,BATCH-2024-0447,LOT-2021-2040,459,14.163,Disc Brake Caliper,448.0,118.4,,25.0,LINE-1,Customer priority
2022-06-14,B,MC-02,OP-029,BATCH-2023-0302,LOT-2023-272,291,13.269,Disc Brake Caliper,495.0,0.0,Quality hold,11.0,LINE-3,Rush order
2021-09-02,C,MC-05,OP-002,BATCH-2021-0282,LOT-2022-2495,245,11.492,CV Joint,354.0,55.6,Setup/changeover,13.0,LINE-3,Normal run
2024-12-10,C,MC-06,OP-015,BATCH-2023-0488,LOT-2021-1041,360,9.604,Clutch Plate,498.0,0.0,Material shortage,10.0,,Speed reduced - vibration
2021-06-12,A,MC-10,OP-016,BATCH-2024-0303,LOT-2022-2252,430,8.8,Wheel Hub Assy,502.0,0.0,Quality hold,4.0,LINE-4,Rush order
2023-05-23,B,MC-15,OP-011,BATCH-2021-0167,LOT-2022-1136,290,12.193,Brake Shoe,,,Quality hold,3.0,LINE-6,Normal run
2023-02-13,C,MC-07,OP-020,BATCH-2022-0222,LOT-2022-304,387,12.559,Drum Brake Assy,,0.0,Setup/changeover,16.0,LINE-5,Normal run
2024-08-13,A,MC-11,OP-004,BATCH-2021-0246,LOT-2023-641,540,11.327,ABS Sensor Ring,468.0,0.0,,14.0,LINE-3,Customer priority
2023-09-12,C,MC-09,OP-016,BATCH-2021-0090,LOT-2021-136,380,11.882,Brake Shoe,476.0,37.1,Hydraulic issue,8.0,LINE-6,
2023-01-30,C,MC-10,OP-010,BATCH-2024-0240,LOT-2023-036,411,7.712,Wheel Hub Assy,469.0,0.0,Operator break,15.0,LINE-6,Normal run
2022-10-26,B,MC-02,OP-025,BATCH-2024-0280,LOT-2022-1969,452,10.072,ABS Sensor Ring,372.0,0.0,Operator break,11.0,LINE-5,Customer priority
2024-03-07,B,MC-04,OP-024,BATCH-2022-0385,LOT-2021-1163,552,12.532,Brake Pad Type A,436.0,200.4,Mould repair,17.0,LINE-4,Rush order
2024-08-24,C,MC-10,OP-008,BATCH-2021-0328,LOT-2023-458,317,9.774,Disc Brake Caliper,528.0,0.0,Material shortage,11.0,LINE-6,New mould trial
2022-12-14,B,MC-07,OP-024,BATCH-2021-0150,LOT-2022-2347,432,10.344,Clutch Plate,480.0,0.0,Mould repair,4.0,LINE-2,Rush order
2024-03-18,A,MC-15,OP-024,BATCH-2021-0109,LOT-2023-2379,346,14.652,Brake Shoe,531.0,0.0,Machine fault,9.0,LINE-1,Speed reduced - vibration
2024-03-11,C,MC-13,OP-012,BATCH-2022-0020,LOT-2021-2215,378,10.18,ABS Sensor Ring,292.0,75.3,Hydraulic issue,19.0,LINE-2,Tooling replaced mid-shift
2023-01-06,A,MC-02,OP-009,BATCH-2024-0287,LOT-2024-1264,286,8.687,Brake Pad Type A,458.0,0.0,Hydraulic issue,5.0,LINE-6,Tooling replaced mid-shift
2022-10-15,A,MC-08,OP-028,BATCH-2023-0066,LOT-2021-402,390,8.675,Brake Pad Type B,433.0,,,26.0,LINE-6,Rush order
2022-01-28,A,MC-10,OP-010,BATCH-2022-0111,LOT-2021-1233,465,12.608,CV Joint,336.0,0.0,Hydraulic issue,8.0,LINE-5,Rush order
2024-07-23,C,MC-14,OP-024,BATCH-2022-0116,LOT-2024-2283,408,8.595,Brake Shoe,504.0,116.3,Mould repair,17.0,LINE-2,Customer priority
2024-07-21,A,MC-08,OP-018,BATCH-2021-0366,LOT-2023-1000,490,9.614,ABS Sensor Ring,404.0,0.0,Power outage,19.0,LINE-6,Tooling replaced mid-shift
2024-12-17,B,MC-15,OP-011,BATCH-2024-0330,LOT-2022-214,378,6.769,Brake Shoe,470.0,0.0,Setup/changeover,,LINE-1,Tooling replaced mid-shift
2024-08-25,C,MC-10,OP-028,BATCH-2022-0318,LOT-2024-2445,395,13.537,Drum Brake Assy,384.0,0.0,Hydraulic issue,27.0,LINE-6,Speed reduced - vibration
2023-08-06,B,MC-06,OP-029,BATCH-2023-0493,LOT-2023-481,364,8.336,Brake Pad Type A,,0.0,Hydraulic issue,6.0,LINE-2,Rush order
2022-08-02,C,MC-12,OP-020,BATCH-2023-0455,LOT-2022-849,313,13.592,Disc Brake Caliper,408.0,140.7,Hydraulic issue,16.0,LINE-2,Normal run
2022-10-12,B,MC-08,OP-022,BATCH-2023-0113,LOT-2022-309,431,10.7,Brake Shoe,373.0,179.4,Material shortage,19.0,LINE-6,New mould trial
2021-05-04,A,MC-01,OP-025,BATCH-2021-0026,LOT-2024-1419,404,12.758,Brake Disc,377.0,0.0,,19.0,LINE-2,
2024-09-29,B,MC-07,OP-025,BATCH-2022-0305,LOT-2023-414,492,9.716,Clutch Plate,421.0,46.7,,12.0,LINE-5,Customer priority
2023-03-31,B,MC-13,OP-016,BATCH-2022-0131,LOT-2023-368,467,10.107,CV Joint,,0.0,Power outage,14.0,LINE-2,Rush order
2023-09-25,C,MC-09,OP-016,BATCH-2021-0056,LOT-2021-252,391,11.772,Drum Brake Assy,307.0,0.0,Operator break,3.0,LINE-2,Speed reduced - vibration
2022-10-26,C,MC-02,OP-006,BATCH-2022-0389,LOT-2022-076,255,12.794,Brake Pad Type A,512.0,218.2,Operator break,25.0,LINE-1,Normal run
2021-09-25,B,MC-03,OP-028,BATCH-2023-0386,LOT-2021-399,338,10.988,Brake Pad Type B,467.0,0.0,Mould repair,22.0,LINE-5,Speed reduced - vibration
2024-01-31,C,MC-02,OP-026,BATCH-2021-0273,LOT-2022-455,482,7.242,Drum Brake Assy,396.0,0.0,Tool change,19.0,,Tooling replaced mid-shift
2024-11-18,A,MC-15,OP-012,BATCH-2021-0306,LOT-2024-2060,390,12.977,Brake Pad Type A,599.0,223.9,Mould repair,8.0,LINE-6,Tooling replaced mid-shift
2024-07-09,C,MC-02,OP-010,BATCH-2022-0045,LOT-2022-966,399,8.545,Brake Disc,474.0,0.0,,8.0,LINE-3,Speed reduced - vibration
2022-12-03,A,MC-12,OP-002,BATCH-2023-0074,LOT-2023-2087,538,11.727,Disc Brake Caliper,395.0,0.0,Power outage,22.0,LINE-2,Rush order
2022-01-20,B,MC-02,OP-030,BATCH-2024-0443,LOT-2021-730,506,12.893,ABS Sensor Ring,388.0,183.6,Mould repair,27.0,LINE-6,Tooling replaced mid-shift
2022-03-25,C,MC-08,OP-012,BATCH-2021-0168,LOT-2023-662,454,13.594,Disc Brake Caliper,520.0,79.3,Machine fault,19.0,LINE-3,Rush order
2022-06-27,B,MC-07,OP-020,BATCH-2021-0390,LOT-2021-387,414,10.748,Drum Brake Assy,,0.0,Machine fault,27.0,LINE-1,Customer priority
2022-11-23,A,MC-08,OP-016,BATCH-2023-0034,LOT-2021-390,311,12.421,CV Joint,367.0,115.4,Tool change,7.0,LINE-6,New mould trial
2021-11-22,B,MC-04,OP-025,BATCH-2024-0314,LOT-2024-2362,515,10.958,Disc Brake Caliper,526.0,96.2,Mould repair,,,Customer priority
2024-10-02,C,MC-08,OP-017,BATCH-2021-0346,LOT-2024-421,464,8.931,Wheel Hub Assy,,0.0,Operator break,9.0,LINE-3,Tooling replaced mid-shift
2024-03-21,A,MC-04,OP-029,BATCH-2021-0420,LOT-2023-1095,559,13.353,CV Joint,404.0,0.0,,1.0,LINE-3,Speed reduced - vibration
2021-05-10,B,MC-12,OP-008,BATCH-2021-0322,LOT-2021-391,392,11.805,Brake Disc,,212.3,Tool change,11.0,LINE-5,Rush order
2022-09-29,B,MC-05,OP-008,BATCH-2024-0388,LOT-2024-2194,572,11.803,ABS Sensor Ring,287.0,214.1,Operator break,5.0,LINE-5,Speed reduced - vibration
2022-07-20,A,MC-01,OP-025,BATCH-2022-0294,LOT-2023-054,450,10.769,CV Joint,445.0,0.0,,12.0,LINE-3,Customer priority
2021-09-10,B,MC-08,OP-010,BATCH-2021-0115,LOT-2024-1694,386,13.195,Drum Brake Assy,,161.7,Tool change,8.0,LINE-2,Speed reduced - vibration
2022-09-30,A,MC-04,OP-002,BATCH-2022-0120,LOT-2024-1129,445,10.787,Brake Pad Type A,447.0,0.0,Machine fault,15.0,LINE-6,Customer priority
2022-02-16,C,MC-11,OP-010,BATCH-2023-0218,LOT-2024-129,421,9.815,Drum Brake Assy,484.0,0.0,Tool change,3.0,LINE-2,New mould trial
2023-05-28,B,MC-06,OP-015,BATCH-2022-0189,LOT-2024-2268,461,14.735,ABS Sensor Ring,525.0,0.0,Operator break,29.0,LINE-1,
2022-09-19,C,MC-07,OP-029,BATCH-2023-0003,LOT-2024-1384,358,13.223,CV Joint,392.0,0.0,Quality hold,2.0,LINE-6,Normal run
2022-04-26,B,MC-06,OP-011,BATCH-2023-0318,LOT-2022-365,482,10.415,Brake Pad Type B,388.0,155.7,Tool change,19.0,LINE-5,Rush order
2022-01-28,B,MC-09,OP-019,BATCH-2024-0317,LOT-2022-2170,445,5.883,Drum Brake Assy,344.0,236.6,Setup/changeover,5.0,LINE-3,Normal run
2024-09-18,B,MC-15,OP-009,BATCH-2022-0466,LOT-2023-019,404,11.673,Clutch Plate,427.0,74.0,Tool change,27.0,LINE-1,Tooling replaced mid-shift
2023-03-25,A,MC-12,OP-012,BATCH-2024-0441,LOT-2023-1794,277,9.782,Brake Pad Type B,473.0,0.0,Operator break,10.0,LINE-3,Rush order
2023-09-18,B,MC-06,OP-004,BATCH-2024-0368,LOT-2024-053,472,11.466,Brake Shoe,519.0,0.0,,25.0,,Tooling replaced mid-shift
2021-05-19,B,MC-02,OP-001,BATCH-2022-0212,LOT-2022-2032,455,9.93,Brake Shoe,433.0,0.0,Quality hold,21.0,LINE-5,Rush order
2023-07-04,B,MC-01,OP-001,BATCH-2024-0114,LOT-2021-2248,293,11.273,Brake Pad Type B,516.0,0.0,Operator break,12.0,LINE-3,Tooling replaced mid-shift
2023-01-22,B,MC-01,OP-020,BATCH-2021-0114,LOT-2022-084,481,14.444,Brake Shoe,431.0,0.0,Material shortage,22.0,LINE-5,Tooling replaced mid-shift
2021-03-17,B,MC-08,OP-004,BATCH-2023-0167,LOT-2024-2460,541,11.094,Wheel Hub Assy,538.0,,Quality hold,11.0,LINE-1,Speed reduced - vibration
2022-09-26,C,MC-06,OP-024,BATCH-2022-0417,LOT-2024-169,418,12.985,Drum Brake Assy,538.0,0.0,Quality hold,,LINE-4,Normal run
2022-09-23,A,MC-01,OP-012,BATCH-2023-0444,LOT-2024-056,402,11.959,Wheel Hub Assy,527.0,0.0,Mould repair,29.0,LINE-2,Tooling replaced mid-shift
2022-03-04,B,MC-09,OP-028,BATCH-2022-0038,LOT-2021-266,408,8.726,Drum Brake Assy,578.0,211.6,Operator break,11.0,LINE-4,Tooling replaced mid-shift
2022-12-16,B,MC-11,OP-011,BATCH-2021-0175,LOT-2023-1157,377,11.833,Drum Brake Assy,519.0,62.8,Mould repair,6.0,LINE-6,Customer priority
2022-07-11,A,MC-06,OP-021,BATCH-2022-0325,LOT-2022-2063,365,9.383,ABS Sensor Ring,465.0,0.0,Mould repair,27.0,LINE-2,New mould trial
2023-03-12,C,MC-04,OP-022,BATCH-2021-0158,LOT-2024-1372,258,10.895,Brake Pad Type A,464.0,0.0,Power outage,18.0,LINE-2,Customer priority
2024-05-08,A,MC-14,OP-023,BATCH-2022-0075,LOT-2024-236,395,8.259,Clutch Plate,,,Power outage,26.0,LINE-6,Customer priority
